i,a,b,title,type,year,final,motivo,evidencia,flags
17086,Travis Scott,21 Savage,Out West,song,2020,INVALIDA_CONFIRMADA,"'Out West' é Travis Scott com Young Thug, não 21 Savage","Wikipedia/Spotify: 'Out West' é JACKBOYS/Travis Scott feat. Young Thug, não 21 Savage",
17095,Kendrick Lamar,SZA,From the D 2 the LBC,song,2022,INVALIDA_CONFIRMADA,"'From the D 2 the LBC' é Eminem/Snoop, não Kendrick/SZA","Wikipedia/eminem.com: 'From the D 2 the LBC' é Eminem com Snoop Dogg, não Kendrick/SZA",
17097,Kendrick Lamar,Lil Nas X,INDUSTRY BABY,song,2021,INVALIDA_CONFIRMADA,"'INDUSTRY BABY' é Lil Nas X com Jack Harlow, não Kendrick","Wikipedia/Billboard: 'INDUSTRY BABY' é Lil Nas X feat. Jack Harlow, Kendrick não participa",
17108,Nicki Minaj,Cardi B,Twerk,song,2018,INVALIDA_CONFIRMADA,"Twerk é City Girls feat. Cardi B, não Nicki","'Twerk' é City Girls feat. Cardi B, sem Nicki Minaj (en.wikipedia.org)",
17114,Cardi B,Drake,Get It Together,song,2017,INVALIDA_CONFIRMADA,"Get It Together é Drake feat. Jorja Smith, não Cardi","'Get It Together' é Drake feat. Jorja Smith e Black Coffee, sem Cardi B (whosampled.com)",
17116,Cardi B,Benson Boone,Beautiful Things (Remix),song,2024,INVALIDA_CONFIRMADA,"remix improvável, não existe",Só existem remixes de fãs/produtores (Henri PFR etc) de 'Beautiful Things'; nenhum remix oficial com Cardi B (soundcloud),
17118,Lil Wayne,Drake,Back to Back,song,2015,INVALIDA_CONFIRMADA,Back to Back é diss solo do Drake,"'Back to Back' é diss solo do Drake contra Meek Mill, sem Lil Wayne (Wikipedia)",
17122,Lil Wayne,Beyoncé,Drunk in Love (Remix),song,2014,INVALIDA_CONFIRMADA,remix inexistente,"O remix oficial de 'Drunk in Love' traz JAY-Z e Kanye West, não Lil Wayne (Wikipedia/Spotify)",
17123,Lil Wayne,Rihanna,Lollipop (Remix),song,2008,INVALIDA_CONFIRMADA,"Lollipop é feat. Static Major, remix com Rihanna não existe","'Lollipop (Remix)' é feat. Static Major e Kanye West, não Rihanna (Apple Music/Discogs)",
17127,Doja Cat,Eve,Who Dat Girl,song,2020,INVALIDA_CONFIRMADA,"Eve J-Pop com Doja não existe, título fabricado",'Who Dat Girl' é do Flo Rida feat. Akon; colab real Doja/Eve chama-se 'Tonight' (Wikipedia),
17133,Doja Cat,Sam Ock,Planet Her (Intro),song,2021,INVALIDA_CONFIRMADA,"Planet Her é álbum da Doja, colab improvável",Planet Her não tem faixa 'Intro' e não há colab Doja Cat com Sam Ock (Wikipedia/Spotify),
17134,Doja Cat,Khalid,Body Count,song,2021,INVALIDA_CONFIRMADA,Body Count é faixa solo da Doja,Não há faixa 'Body Count' em Planet Her nem colab Doja/Khalid (Wikipedia/Billboard),
17136,SZA,Lil Wayne,Low (SZA),song,2023,INVALIDA_CONFIRMADA,Low do SOS é solo da SZA,"'Low' do SOS tem adlibs de Travis Scott, não Lil Wayne (Wikipedia)",
17140,SZA,Jonas Brothers,Hesitate,song,2019,INVALIDA_CONFIRMADA,Hesitate é faixa solo dos Jonas Brothers,"'Hesitate' é faixa dos Jonas Brothers (carta de Joe p/ Sophie), sem SZA (Wikipedia/ET)",
17160,Lady Gaga,Elton John,Always Remember Us This Way (duet),song,2020,INVALIDA_CONFIRMADA,"Always Remember Us This Way é solo da Gaga, não dueto com Elton","'Always Remember Us This Way' é solo da Gaga (A Star Is Born), não dueto com Elton John (Wikipedia)",
17162,Lady Gaga,Florence Welch,Heal Me,song,2018,INVALIDA_CONFIRMADA,Heal Me é solo da Gaga em Joanne,Não existe 'Heal Me' em Joanne; a colab Gaga/Florence é 'Hey Girl' (Wikipedia),
17167,Katy Perry,Kylie Minogue,Padam Padam (remix),song,2023,INVALIDA_CONFIRMADA,remix de Padam Padam com Katy não existe,Remixes oficiais de 'Padam Padam' são Jax Jones/HAAi/Absolute; nenhum com Katy Perry (Mixmag/Wikipedia),
17168,Katy Perry,Sam Smith,When I'm Gone,song,2023,INVALIDA_CONFIRMADA,"When I'm Gone é com Alesso, não Sam Smith","'When I'm Gone' e de Alesso e Katy Perry, sem Sam Smith (en.wikipedia.org)",
17173,Maroon 5,Juice WRLD,Beautiful Mistakes,song,2021,INVALIDA_CONFIRMADA,"Beautiful Mistakes é com Megan Thee Stallion, não Juice WRLD","'Beautiful Mistakes' e Maroon 5 feat. Megan Thee Stallion, nao Juice WRLD (en.wikipedia.org)",
17176,Maroon 5,Adam Levine,Payphone,song,2012,INVALIDA_CONFIRMADA,Adam Levine é o próprio vocalista do Maroon 5,"'Payphone' e Maroon 5 feat. Wiz Khalifa; Adam Levine e o proprio vocalista do Maroon 5, nao colaboracao (en.wikipedia.org)",
17179,Coldplay,Noel Gallagher,Talk (original collaboration),song,2005,INVALIDA_CONFIRMADA,"Talk baseia-se em Kraftwerk, não Noel Gallagher","'Talk' e baseada em 'Computer Love' do Kraftwerk, sem Noel Gallagher (en.wikipedia.org)",
17288,Calvin Harris,Stormzy,How Deep Is Your Love,song,2015,INVALIDA_CONFIRMADA,"How Deep Is Your Love é com Disciples, não com Stormzy","'How Deep Is Your Love' é de Calvin Harris & Disciples ft. Ina Wroldsen; nenhum Stormzy nos créditos (en.wikipedia.org, discogs.com)",
17381,21 Savage,Travis Scott,Highest in the Room (remix),song,2019,INVALIDA_CONFIRMADA,"Highest in the Room remix é com Rosalía/Lil Baby, não 21 Savage","O remix de 'Highest in the Room' é feat. Rosalía e Lil Baby, não 21 Savage (Wikipedia/Spotify)",
17411,J. Cole,Kendrick Lamar,Alright (remix),song,2015,INVALIDA_CONFIRMADA,Alright de Kendrick não tem remix oficial com J. Cole,O remix 'Black Friday' de 'Alright' é freestyle solo de J. Cole sobre a base; Kendrick não aparece na faixa (Vibe/WhoSampled),
17417,J. Cole,Kodak Black,Super Bowl Shuffle,song,2019,INVALIDA_CONFIRMADA,Super Bowl Shuffle não é colab J. Cole/Kodak,'The Super Bowl Shuffle' é dos Chicago Bears Shufflin' Crew (1985); não existe colab J. Cole/Kodak Black (Wikipedia),
17433,Pharrell Williams,SZA,Paramedic!,song,2018,INVALIDA_CONFIRMADA,"Paramedic! é dos SOB x RBE/Kendrick, não Pharrell/SZA","'Paramedic!' (Black Panther) é de SOB x RBE & Kendrick Lamar, sem Pharrell nem SZA (Spotify/Last.fm)",
17434,Pharrell Williams,Usher,Yeah! (production),song,2004,INVALIDA_CONFIRMADA,"Yeah! de Usher produzida por Lil Jon, não Pharrell",'Yeah!' de Usher (feat. Lil Jon & Ludacris) foi produzida por Lil Jon; Pharrell não é autor nem produtor (Wikipedia/Discogs),
17448,Timbaland,Rihanna,SOS (remix),song,2006,INVALIDA_CONFIRMADA,"SOS de Rihanna prod. J.R. Rotem, não Timbaland","'SOS' de Rihanna foi produzida por J.R. Rotem; remixes por Digital Dog etc., sem Timbaland (Wikipedia/WhoSampled)",
17451,Timbaland,Chris Brown,Say Aah (remix),song,2009,INVALIDA_CONFIRMADA,"Say Aah é de Trey Songz, não Chris Brown/Timbaland","'Say Aah' é de Trey Songz feat. Fabolous, não Chris Brown/Timbaland (en.wikipedia.org/whosampled.com)",
17457,Timbaland,Usher,Burn,song,2004,INVALIDA_CONFIRMADA,"Burn de Usher prod. Jam & Lewis, não Timbaland","'Burn' de Usher foi produzida por Jermaine Dupri e Bryan-Michael Cox, sem Timbaland/Usher-colab (en.wikipedia.org)",
17467,Justin Timberlake,Kirk Franklin,My Body Is a Cage (remix),song,2007,INVALIDA_CONFIRMADA,"'My Body Is a Cage' é do Arcade Fire, remix gospel fabricado",Spotify: 'My Body Is a Cage' é do Arcade Fire (2007); nenhum remix gospel JT/Kirk Franklin documentado,
17469,Justin Timberlake,DJ Khaled,INSHA'ALLAH,song,2021,INVALIDA_CONFIRMADA,título 'INSHA'ALLAH' JT x DJ Khaled fabricado,Billboard/Spotify: colab JT x DJ Khaled é 'JUST BE' (2021); nenhuma faixa 'INSHA'ALLAH' existe,
17496,Anitta,Lexa,Loka,song,2016,INVALIDA_CONFIRMADA,"'Loka' é Simone e Simaria feat Anitta, não Lexa","Wikipedia/Discogs: 'Loka' (2016) é Simone & Simaria feat. Anitta, não Lexa",
17507,Anitta,Hitmaker,Grip,song,2022,INVALIDA_CONFIRMADA,"'Hitmaker' não é artista, título fabricado","Rolling Stone/Spotify: 'Grip' (Funk Generation, Anitta) é solo; 'Hitmaker' não é artista",
17509,Anitta,Diplo,Kiss Me Thru the Phone (Remix),song,2022,INVALIDA_CONFIRMADA,"'Kiss Me Thru the Phone' é Soulja Boy, remix Anitta x Diplo fabricado","Spotify: 'Kiss Me Thru the Phone' é de Soulja Boy; Anitta e Diplo colaboraram em Sua Cara/Make It Hot, não nesse remix",
17524,Ludmilla,Nicki Minaj,Nem Vem (feat.),feature,2017,INVALIDA_CONFIRMADA,Ludmilla x Nicki Minaj 'Nem Vem' não existe,Nenhuma colaboração Ludmilla x Nicki Minaj 'Nem Vem' existe (Wikipedia/lista de músicas de Nicki Minaj),
17552,Luísa Sonza,Gloria Groove,Parado No Bailão,song,2022,INVALIDA_CONFIRMADA,"'Parado No Bailão' é do MC L da Vinte, não de Sonza/Groove","Spotify/Apple Music: 'Parado No Bailão' é de MC L da Vinte & MC Gury, não Luísa Sonza/Gloria Groove",
17555,Luísa Sonza,Lil Nas X,Toma (feat.),feature,2022,INVALIDA_CONFIRMADA,cross-cultural improvável; sem registro de Sonza com Lil Nas X,"Spotify/Letras: 'TOMA' de Luísa Sonza tem part. de ZAAC, não Lil Nas X",
17557,Luísa Sonza,Dua Lipa,Levitando (feat.),feature,2021,INVALIDA_CONFIRMADA,'Levitating' é de Dua Lipa; não há versão com Luísa Sonza,WhoSampled: 'Levitating' é de Dua Lipa (remix ft. DaBaby); não há versão com Luísa Sonza,
17559,Luísa Sonza,Benson Boone,Beautiful Things (feat.),feature,2024,INVALIDA_CONFIRMADA,'Beautiful Things' é solo de Benson Boone; sem Luísa Sonza,"Wikipedia: 'Beautiful Things' é solo de Benson Boone (2024), sem Luísa Sonza",
17571,Pabllo Vittar,Sam Smith,Unholy (feat.),feature,2023,INVALIDA_CONFIRMADA,"'Unholy' é Sam Smith/Kim Petras, sem Pabllo Vittar",Spotify/Tunebat: 'Unholy' é Sam Smith feat. Kim Petras; sem versão com Pabllo Vittar,
17572,Pabllo Vittar,Kim Petras,Unholy (feat.),feature,2023,INVALIDA_CONFIRMADA,"'Unholy' é Sam Smith/Kim Petras, sem Pabllo Vittar","Spotify: 'Unholy' credita Sam Smith & Kim Petras, mas Pabllo Vittar não participa (dupla claimed é falsa)",
17643,Gusttavo Lima,Kauan & Matheus,Caneta Azul (feat.),feature,2019,INVALIDA_CONFIRMADA,"Caneta Azul é de Nog, não parceria destes","'Caneta Azul' é de Manoel Gomes; não é parceria de Gusttavo Lima com Kauan & Matheus (en.wikipedia.org, open.spotify.com)",
17645,Gusttavo Lima,Naiara Azevedo,50 Reais (ao vivo),live,2021,INVALIDA_CONFIRMADA,"50 Reais é de Naiara com Maiara & Maraisa, não Gusttavo","'50 Reais' (inclusive ao vivo) é de Naiara Azevedo com Maiara & Maraisa, não com Gusttavo Lima (pt.wikipedia.org, open.spotify.com)",
17668,Jorge & Mateus,Naiara Azevedo,50 Reais (ao vivo),live,2021,INVALIDA_CONFIRMADA,50 Reais não é de Jorge & Mateus,"'50 Reais' é de Naiara Azevedo com Maiara & Maraisa; Jorge & Mateus não participam (letras.mus.br, open.spotify.com)",
17700,Matuê,Djonga,Máquina do Tempo (feat.),feature,2020,INVALIDA_CONFIRMADA,Máquina do Tempo não é feat de Djonga,"'Máquina do Tempo' é faixa solo de Matuê (prod. WIU/Celo); álbum tem Teto, WIU, Brandão85, Predella, não Djonga (pt.wikipedia.org, letras.mus.br)",
17702,Matuê,MC Kevin,Máquina do Tempo (feat.),feature,2020,INVALIDA_CONFIRMADA,Máquina do Tempo não é feat de MC Kevin,"'Máquina do Tempo' é solo de Matuê; convidados do álbum são Teto/WIU/Brandão85/Predella, sem MC Kevin (pt.wikipedia.org, letras.mus.br)",
17705,Matuê,Anitta,Joga Pra Lua (feat.),feature,2021,INVALIDA_CONFIRMADA,"Joga Pra Lua é de Anitta 2024, não feat Matuê 2021","'Joga Pra Lua' é de Anitta com DENNIS e Pedro Sampaio (2023/2024), sem Matuê (rollingstone.com, open.spotify.com)",
17710,Matuê,Borges,Máquina do Tempo (feat.),feature,2020,INVALIDA_CONFIRMADA,Máquina do Tempo não é feat de Borges,"'Máquina do Tempo' é faixa-título/álbum solo de Matuê (7 faixas), sem feat de Borges (pt.wikipedia.org, vagalume)",
17723,Emicida,Rico Dalasam,AmarElo (feat.),feature,2019,INVALIDA_CONFIRMADA,"AmarElo é feat Majur e Pabllo Vittar, não Rico Dalasam","'AmarElo' de Emicida é feat Majur e Pabllo Vittar, não Rico Dalasam (spotify, tenhomaisdiscosqueamigos)",
17758,Alok,Dennis DJ,Baile de Favela (feat.),song,2020,INVALIDA_CONFIRMADA,"'Baile de Favela' é de MC João, não de Alok x Dennis","'Baile de Favela' é de MC João (prod. DJ R7), remixes de Alok e Dennis são separados (Spotify/1001tracklists)",
17764,Alok,Bali Baby,Never Let Me Go (feat.),feature,2019,INVALIDA_CONFIRMADA,"'Never Let Me Go' é com Zeeba/Bruno Martini, não Bali Baby","'Never Let Me Go' é Alok, Bruno Martini e Zeeba (2017), não Bali Baby (Spotify/Spinnin')",
17767,Alok,Benson Boone,In The Name Of Love (feat.),feature,2023,INVALIDA_CONFIRMADA,"'In The Name Of Love' é Bebe Rexha/Martin Garrix, não Alok x Benson Boone","'In the Name of Love' é Martin Garrix & Bebe Rexha (2016), não Alok x Benson Boone (Wikipedia)",
17796,Luan Santana,Jão,Amor de Verdade (feat.),feature,2023,INVALIDA_CONFIRMADA,"'Amor de Verdade' é Pedro Sampaio/Wesley Safadão, não Luan x Jão","'Amor de Verdade' (2018) é MC Kekel e MC Rita, não Luan Santana x Jão (As Super Listas/Letras)",
17812,Pedro Sampaio,Dennis DJ,Baile de Favela (feat.),song,2020,INVALIDA_CONFIRMADA,"'Baile de Favela' é de MC João, não de Pedro Sampaio x Dennis","Spotify/Letras: 'Baile de Favela' é de MC João e DJ R7; Pedro Sampaio apenas remixou, não colab com Dennis",
17823,Pedro Sampaio,Luísa Sonza,CAFÉ DA MANHÃ (feat.),song,2023,INVALIDA_CONFIRMADA,CAFÉ DA MANHÃ é de Luísa Sonza; não é feat com Pedro Sampaio,"'CAFÉ DA MANHÃ ;P' é de Luísa Sonza x Ludmilla, não feat com Pedro Sampaio (spotify.com, letras.com)",
17861,Veigh,Anitta,Funk Generation (feat.),feature,2024,INVALIDA_CONFIRMADA,"Funk Generation é álbum da Anitta, não feat com Veigh","'Funk Generation' é álbum da Anitta; features são Brray, Bad Gyal, Dennis, Pedro Sampaio, Sam Smith, sem Veigh (wikipedia.org)",
17900,Alicia Keys,Drake,Enough Said,song,2012,INVALIDA_CONFIRMADA,"Enough Said é de Aaliyah feat Drake, não de Alicia Keys","'Enough Said' (2012) é de Aaliyah feat. Drake, não Alicia Keys (wikipedia.org)",
17901,Alicia Keys,Lil Wayne,Unbreakable,song,2007,INVALIDA_CONFIRMADA,"Unbreakable é single solo de Alicia Keys, sem feat de Lil Wayne","'Unbreakable' é single solo de Alicia Keys (2005), escrito por Keys/Kanye West/Harold Lilly, sem Lil Wayne (en.wikipedia.org)",
17944,Selena Gomez,Camila Cabello,Feel Me,song,2023,INVALIDA_CONFIRMADA,não existe colaboração Feel Me com Camila,"Wikipedia: 'Feel Me' é solo de Selena Gomez (álbum Rare), sem Camila Cabello nos créditos",
17956,Camila Cabello,Young Thug,Him & I,song,2018,INVALIDA_CONFIRMADA,"Him & I é de G-Eazy e Halsey, não Camila/Young Thug","Wikipedia: 'Him & I' é de G-Eazy e Halsey, não Camila Cabello/Young Thug",
17959,Camila Cabello,Cardi B,Crown,song,2020,INVALIDA_CONFIRMADA,"Crown é de Camila com Grey, não Cardi B","Spotify/Wikipedia: 'Crown' é Camila Cabello & Grey (trilha Bright), sem Cardi B",
18004,The Chainsmokers,Bryce Vine,Do You Mean,song,2017,INVALIDA_CONFIRMADA,"'Do You Mean' é com Ty Dolla e bülow, não Bryce Vine","Discogs/Spotify: 'Do You Mean' credita Ty Dolla $ign & bülow, não Bryce Vine",
18009,Jack Harlow,Bryson Tiller,They Don't Love It,song,2022,INVALIDA_CONFIRMADA,"'They Don't Love It' é solo, não com Bryson Tiller","Wikipedia: 'They Don't Love It' é faixa solo de Jack Harlow (Jackman), sem Bryson Tiller",
18013,Jack Harlow,Saweetie,Whats Poppin (remix),song,2020,INVALIDA_CONFIRMADA,remix de Whats Poppin não inclui Saweetie,"Wikipedia/Spotify: remix de 'Whats Poppin' tem DaBaby, Tory Lanez & Lil Wayne, não Saweetie",
18016,Jack Harlow,2 Chainz,Way Out,song,2020,INVALIDA_CONFIRMADA,"'Way Out' é com Big Sean, não 2 Chainz","Wikipedia: 'Way Out' de Jack Harlow feat. Big Sean, não 2 Chainz",
18017,Jack Harlow,Pharrell Williams,Neverita,song,2023,INVALIDA_CONFIRMADA,"'Neverita' é do Bad Bunny, não Jack Harlow","Wikipedia: 'Neverita' é do Bad Bunny (Un Verano Sin Ti), produção Tainy; sem Jack Harlow/Pharrell",
18021,Jack Harlow,Chris Brown,No Idea,feature,2021,INVALIDA_CONFIRMADA,"'No Idea' é do Don Toliver, não colab desses","Wikipedia: 'No Idea' é single solo de Don Toliver, não colab Jack Harlow/Chris Brown",
18022,Jack Harlow,Bia,WHATS POPPIN (remix),song,2020,INVALIDA_CONFIRMADA,Bia não está no remix de Whats Poppin,"Wikipedia/Spotify: remix de 'Whats Poppin' tem DaBaby, Tory Lanez & Lil Wayne, não Bia",
18023,Jack Harlow,Lil Baby,Nail Tech,feature,2022,INVALIDA_CONFIRMADA,"'Nail Tech' é solo, não feat Lil Baby","Wikipedia: 'Nail Tech' é single solo de Jack Harlow, sem feat Lil Baby",
18036,Lil Nas X,Ben Affleck,Holiday (skit),feature,2023,INVALIDA_CONFIRMADA,"fabricação, sem faixa com Ben Affleck",Wikipedia: 'Holiday' de Lil Nas X é single standalone; sem skit/feat com Ben Affleck,
18038,"Tyler, The Creator",Kendrick Lamar,Tamale,song,2013,INVALIDA_CONFIRMADA,"'Tamale' é solo do Wolf, sem Kendrick",Wikipedia: 'Tamale' (Wolf) escrita e produzida só por Tyler; sem Kendrick Lamar,
18039,"Tyler, The Creator",Pharrell Williams,SMUCKERS,song,2015,INVALIDA_CONFIRMADA,"SMUCKERS é com Kanye e Lil Wayne, não Pharrell","Wikipedia: 'Smuckers' (Cherry Bomb) feat. Kanye West & Lil Wayne, não Pharrell",
18040,"Tyler, The Creator",Lil Uzi Vert,"GONE, GONE / THANK YOU",song,2019,INVALIDA_CONFIRMADA,"'GONE, GONE' é solo do IGOR","Wikipedia/HotNewHipHop: 'GONE, GONE / THANK YOU' traz CeeLo Green e La Roux, nao Lil Uzi Vert",
18042,"Tyler, The Creator",Charlie Wilson,RUNNING OUT OF TIME,song,2021,INVALIDA_CONFIRMADA,"faixa solo, sem Charlie Wilson",Fandom/RYM: Charlie Wilson canta em 'EARFQUAKE'; 'RUNNING OUT OF TIME' tem vocais de Jessy Wilson,
18045,"Tyler, The Creator",Jaden Smith,Where This Flower Blooms,song,2017,INVALIDA_CONFIRMADA,"faixa tem Frank Ocean, não Jaden Smith","Spotify/thefader: 'Where This Flower Blooms' e feat. Frank Ocean, nao Jaden Smith",
18047,"Tyler, The Creator",Solange,SWEET / I THOUGHT YOU WANTED TO DANCE,song,2021,INVALIDA_CONFIRMADA,"faixa tem Brent Faiyaz e Fana Hues, não Solange","Spotify/Wikipedia: 'SWEET / I THOUGHT YOU WANTED TO DANCE' feat. Brent Faiyaz & Fana Hues, nao Solange",
18049,"Tyler, The Creator",Lil Uzi Vert,WHAT IT IS,song,2023,INVALIDA_CONFIRMADA,"'WHAT IT IS' é da Doechii, não Tyler",Wikipedia: 'What It Is (Block Boy)' e single da Doechii feat. Kodak Black; nao existe faixa Tyler+Lil Uzi com esse titulo,
18054,"Tyler, The Creator",Teezo Touchdown,WHARF TALK,song,2023,INVALIDA_CONFIRMADA,"WHARF TALK é com A$AP Rocky, não Teezo","NME/Spotify: 'WHARF TALK' e feat. A$AP Rocky (add. vocals DJ Drama), nao Teezo Touchdown",
18055,"Tyler, The Creator",ScHoolboy Q,WHARF TALK,song,2023,INVALIDA_CONFIRMADA,"WHARF TALK é com A$AP Rocky, não ScHoolboy Q","NME/Spotify: 'WHARF TALK' e feat. A$AP Rocky, nao ScHoolboy Q",
18056,"Tyler, The Creator",LaFame,See You Again,song,2017,INVALIDA_CONFIRMADA,"'See You Again' é com Kali Uchis, não LaFame","Spotify/Wikipedia: 'See You Again' e feat. Kali Uchis, nao LaFame",
18057,"Tyler, The Creator",Daniel Caesar,ARE WE STILL FRIENDS?,song,2019,INVALIDA_CONFIRMADA,'ARE WE STILL FRIENDS?' é solo do IGOR,"RYM/AnalogPlanet: 'ARE WE STILL FRIENDS?' tem background vocals de Pharrell Williams, nao Daniel Caesar",
18063,A$AP Rocky,Wale,1Train,song,2012,INVALIDA_CONFIRMADA,Wale não está em '1Train',"Wikipedia/Spotify: '1Train' feat. Kendrick, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson, Big K.R.I.T.; sem Wale",
18067,A$AP Rocky,Gunplay,1Train,song,2012,INVALIDA_CONFIRMADA,Gunplay não está em '1Train',Wikipedia/Spotify: lineup de '1Train' nao inclui Gunplay,
18076,Sabrina Carpenter,Rema,Busy Woman,song,2025,INVALIDA_CONFIRMADA,"'Busy Woman' é solo, não com Rema","Wikipedia: 'Busy Woman' é solo de Sabrina Carpenter (Carpenter/Amy Allen/Jack Antonoff), sem Rema",
18078,Sabrina Carpenter,Pharrell Williams,Slim Pickins,feature,2024,INVALIDA_CONFIRMADA,"'Slim Pickins' é solo, não feat Pharrell","Wikipedia: 'Slim Pickins' creditada a Carpenter/Amy Allen/Jack Antonoff, sem Pharrell",
18085,Lil Uzi Vert,The Weeknd,Unforgettable,song,2017,INVALIDA_CONFIRMADA,"'Unforgettable' é do French Montana, não desses","Wikipedia: 'Unforgettable' (2017) é de French Montana feat. Swae Lee; The Weeknd apenas sampleado, sem Lil Uzi Vert",
18203,J. Balvin,Myke Towers,XO Tour Life (Remix),song,2023,INVALIDA_CONFIRMADA,'XO Tour Life' é de Lil Uzi Vert; remix fabricado,'XO Tour Llif3' é de Lil Uzi Vert; nenhum remix J Balvin+Myke Towers encontrado (Spotify),
18222,Karol G,Maluma,Mía,song,2018,INVALIDA_CONFIRMADA,"'Mía' é Bad Bunny/Drake, não Karol G/Maluma",Wikipedia/Spotify: colab real Karol G+Maluma é 'Créeme'; 'Mía' não existe entre eles,
